query,num_centroids,searched_shard_ids,num_searched_shards,gpu_transfer_time,gpu_search_time,warmup_time,best_retrieved_ids,top_doc_shards
0,90,"[0, 1, 4, 8, 32, 39, 60, 75, 77, 82, 93, 99, 109, 111, 112, 146, 148, 159, 166, 171, 174, 175, 194, 200, 206, 209, 217, 227, 228, 233, 239, 240, 241]",33,0.715529846958816,0.2327992506325245,0.2408424076539549,"[350323743, 22367475, 350285757, 22359499, 22352964, 596090569, 583617007, 40490076, 596064850, 347651857]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200]"
1,90,"[1, 10, 17, 27, 30, 32, 42, 60, 80, 93, 97, 109, 112, 114, 117, 133, 146, 192, 194, 206, 209, 212, 217, 224, 228, 239, 240, 244]",28,0.5390424961224198,0.2114821639843285,0.3398603487543629,"[96761309, 317778513, 462536204, 128100141, 512290626, 80310487, 544732844, 336524624, 467725477, 184433825]","[206, 240, 32, 32, 32, 206, 32, 240, 32, 32]"
2,90,"[1, 4, 5, 8, 10, 20, 46, 49, 58, 77, 82, 93, 99, 106, 132, 146, 159, 166, 174, 175, 188, 195, 199, 210, 211, 233, 239, 241]",28,0.6226020869798958,0.2337257512845099,0.17657122890731053,"[97139517, 294043795, 8432815, 184706508, 422118279, 522340063, 184228786, 58511679, 284206801, 284206802]","[82, 175, 241, 166, 8, 82, 77, 77, 77, 5]"
3,90,"[22, 37, 63, 70, 104, 105, 112, 127, 167, 169, 175, 192]",12,0.2713368530385196,0.09590051183477044,0.29878602863755077,"[319976312, 473871456, 416180093, 533106488, 185862896, 409812650, 534845823, 493543761, 3563663, 163663864]","[22, 70, 70, 70, 22, 104, 22, 175, 22, 22]"
4,90,"[0, 4, 5, 10, 17, 43, 60, 67, 81, 82, 93, 97, 106, 126, 127, 128, 132, 134, 148, 175, 188, 194, 195, 239, 240, 241, 242]",27,0.5597276072949171,0.2578402212820947,0.2902462902064953,"[492485126, 241046875, 74580447, 364526066, 196412165, 197645372, 345397440, 197750504, 11876884, 251314455]","[93, 93, 93, 93, 10, 93, 93, 93, 10, 10]"
5,90,"[1, 4, 30, 39, 42, 49, 60, 79, 82, 87, 106, 109, 111, 112, 146, 165, 166, 187, 188, 196, 209, 210, 217, 221, 227, 239, 240]",27,0.6064611254259944,0.20140464743599296,0.3364651870517129,"[516745818, 379513051, 379513049, 40647836, 98341154, 147282989, 98187524, 98187521, 268589670, 40511604]","[187, 227, 187, 227, 227, 109, 227, 109, 227, 227]"
6,90,"[20, 33, 54, 81, 82, 85, 89, 96, 110, 125, 128, 146, 167, 188, 213, 217]",16,0.35753556434065104,0.16836837586015463,0.28503569339227397,"[223359640, 134921891, 306289225, 571246815, 172489898, 473056010, 163594463, 184462764, 578112746, 400692308]","[125, 20, 188, 217, 20, 96, 96, 96, 96, 82]"
7,90,"[0, 2, 10, 17, 18, 26, 36, 45, 48, 51, 54, 64, 72, 108, 111, 112, 114, 125, 126, 164, 174, 181, 184, 192, 194, 201, 215, 231, 234, 239]",30,0.5067427372559905,0.3022806355729699,0.3729766373212139,"[422770906, 67019337, 159171799, 412000426, 66952640, 534620895, 63753766, 152048176, 311568376, 368354619]","[194, 184, 201, 184, 184, 114, 181, 215, 36, 72]"
8,90,"[0, 30, 39, 40, 47, 67, 75, 91, 97, 148, 159, 171, 174, 186, 200, 209, 224, 227, 239, 240]",20,0.3627160992473364,0.20265668584033847,0.27322822333080693,"[327654649, 459540312, 575997322, 67520733, 180283059, 562193291, 305388418, 41178123, 30515188, 339438330]","[209, 209, 209, 209, 209, 209, 209, 209, 209, 209]"
9,90,"[4, 6, 8, 19, 30, 38, 56, 59, 65, 67, 70, 82, 84, 92, 93, 104, 105, 112, 123, 131, 147, 170, 175, 186, 192, 221, 224, 225]",28,0.5632611908949912,0.24668273329734802,0.25419433399968383,"[244047149, 407497946, 244049389, 372337157, 244048645, 372313030, 99048836, 406973178, 237900005, 99090315]","[67, 67, 175, 67, 67, 175, 67, 67, 175, 67]"
